customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,data_usage_gb,call_minutes,support_tickets,internet_service,streaming_tv,streaming_movies,payment_method,churn
CUST_083872,42,Male,Suburban,64,Month-to-month,33.66,2273.55,7.8,21.0,0,DSL,No,Yes,Electronic check,1
CUST_064588,65,Female,Urban,2,One year,21.07,36.72,19.1,448.0,2,No,No,Yes,Credit card,1
CUST_058450,38,Female,Urban,41,Two year,84.16,2930.37,33.1,646.0,2,DSL,Yes,No,Electronic check,1
CUST_091766,53,Male,Urban,2,Month-to-month,55.01,118.01,10.8,361.0,4,Fiber optic,No,Yes,Credit card,1
CUST_056480,34,Male,Urban,1,Two year,77.74,65.37,33.0,244.0,1,No,No,No,Mailed check,1
CUST_034548,40,Male,Urban,16,Month-to-month,62.51,811.06,84.5,385.0,0,DSL,No,No,Mailed check,0
CUST_063461,57,Male,Urban,10,Month-to-month,64.28,690.44,31.2,533.0,1,DSL,No,No,Electronic check,1
CUST_050891,41,Female,Urban,16,Two year,74.81,1371.9,3.6,113.0,1,No,No,No,Credit card,0
CUST_004921,43,Female,Suburban,4,Month-to-month,32.33,127.76,72.6,247.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_097581,31,Male,Rural,3,One year,70.35,233.65,26.0,279.0,1,DSL,Yes,Yes,Bank transfer,1
CUST_099258,53,Male,Urban,10,Month-to-month,20.0,219.53,51.5,187.0,2,DSL,No,No,Credit card,0
CUST_045729,46,Male,Suburban,67,Month-to-month,62.85,4130.27,38.8,115.0,2,Fiber optic,No,No,Bank transfer,1
CUST_032092,18,Male,Urban,18,Two year,74.62,1223.26,20.7,43.0,1,Fiber optic,No,No,Credit card,1
CUST_054787,52,Male,Suburban,24,Two year,20.27,513.46,20.9,88.0,0,Fiber optic,Yes,No,Mailed check,0
CUST_053308,23,Female,Urban,1,Month-to-month,36.56,30.35,51.3,165.0,1,No,No,No,Electronic check,1
CUST_042488,44,Male,Urban,8,One year,70.15,534.05,5.5,93.0,5,No,Yes,Yes,Credit card,1
CUST_094789,30,Male,Urban,3,Month-to-month,51.95,164.44,41.1,634.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_017215,54,Female,Urban,19,Month-to-month,20.0,366.45,81.5,456.0,0,Fiber optic,No,No,Electronic check,0
CUST_017803,42,Female,Urban,9,Two year,68.68,719.31,12.0,803.0,3,DSL,No,No,Credit card,1
CUST_020794,48,Male,Urban,12,Month-to-month,20.02,205.09,20.2,212.0,2,DSL,No,Yes,Mailed check,0
CUST_066030,21,Male,Rural,6,One year,69.94,377.14,131.3,260.0,2,No,No,No,Credit card,0
CUST_050633,39,Female,Urban,1,Month-to-month,29.66,33.62,105.3,227.0,0,DSL,Yes,No,Credit card,1
CUST_020240,20,Male,Urban,2,Month-to-month,94.48,162.55,7.6,140.0,2,DSL,No,Yes,Credit card,1
CUST_004043,43,Male,Suburban,24,One year,56.88,1096.47,37.0,243.0,0,No,No,No,Credit card,0
CUST_036006,47,Female,Suburban,20,Month-to-month,20.01,362.09,38.3,453.0,2,Fiber optic,No,No,Bank transfer,1
CUST_007364,52,Female,Urban,26,Month-to-month,93.84,2357.47,104.4,78.0,3,Fiber optic,Yes,Yes,Electronic check,1
CUST_017794,65,Female,Urban,56,Two year,69.63,3639.91,16.5,99.0,2,No,Yes,Yes,Electronic check,1
CUST_083890,44,Female,Urban,9,Month-to-month,56.8,418.63,36.8,436.0,5,Fiber optic,Yes,Yes,Electronic check,1
CUST_024077,34,Female,Urban,11,Month-to-month,104.47,1051.11,26.1,10.0,2,DSL,Yes,No,Electronic check,0
CUST_061069,51,Male,Urban,16,Two year,33.1,447.7,21.7,126.0,1,Fiber optic,No,No,Mailed check,0
CUST_058496,33,Female,Suburban,72,Month-to-month,20.0,1653.75,107.7,419.0,1,DSL,Yes,No,Bank transfer,0
CUST_025872,43,Female,Urban,72,Two year,25.64,1901.51,55.2,431.0,0,DSL,Yes,Yes,Electronic check,1
CUST_048571,34,Male,Urban,18,Two year,81.95,1215.1,124.2,486.0,1,Fiber optic,No,No,Credit card,1
CUST_020725,51,Female,Urban,3,One year,57.17,149.99,79.6,465.0,2,DSL,No,Yes,Electronic check,1
CUST_091259,48,Female,Urban,19,Month-to-month,45.87,954.19,128.5,129.0,2,Fiber optic,Yes,Yes,Bank transfer,0
CUST_083578,40,Male,Suburban,1,Month-to-month,59.78,59.46,44.4,291.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_008771,58,Male,Suburban,36,Month-to-month,83.31,3346.67,71.9,171.0,4,Fiber optic,No,Yes,Bank transfer,1
CUST_026811,22,Female,Urban,68,Month-to-month,73.35,5157.75,28.5,5.0,2,No,No,Yes,Electronic check,1
CUST_049290,42,Male,Suburban,70,Month-to-month,61.24,3758.06,125.1,251.0,1,DSL,No,Yes,Credit card,0
CUST_031526,54,Female,Suburban,17,One year,107.44,1794.92,94.8,70.0,3,No,Yes,No,Electronic check,1
CUST_095040,31,Male,Suburban,60,One year,57.69,3648.01,77.0,52.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_044708,53,Female,Rural,31,Month-to-month,46.74,1406.93,44.1,172.0,4,Fiber optic,Yes,Yes,Bank transfer,1
CUST_032129,57,Female,Suburban,2,One year,20.0,36.51,157.7,312.0,1,DSL,No,Yes,Bank transfer,1
CUST_053884,36,Male,Urban,5,Two year,95.23,505.99,83.9,224.0,0,Fiber optic,No,Yes,Bank transfer,1
CUST_008932,40,Male,Suburban,16,Month-to-month,57.51,762.12,104.3,14.0,1,Fiber optic,Yes,No,Mailed check,1
CUST_007864,34,Female,Suburban,15,Month-to-month,60.65,728.55,234.8,154.0,2,DSL,No,Yes,Electronic check,1
CUST_053734,21,Male,Urban,1,Month-to-month,97.64,109.09,52.1,455.0,2,Fiber optic,No,No,Electronic check,1
CUST_052826,30,Male,Urban,16,Month-to-month,53.8,930.89,37.1,392.0,1,Fiber optic,Yes,No,Mailed check,1
CUST_090264,34,Male,Urban,64,Month-to-month,61.53,4023.99,12.7,210.0,0,No,Yes,No,Electronic check,1
CUST_060834,56,Male,Urban,10,Month-to-month,29.72,294.8,97.2,507.0,1,DSL,No,Yes,Bank transfer,1
CUST_044133,39,Male,Suburban,44,Month-to-month,55.33,2682.29,105.6,648.0,0,DSL,No,No,Electronic check,1
CUST_011068,57,Female,Urban,72,Month-to-month,66.88,5230.91,35.5,17.0,3,DSL,No,Yes,Electronic check,1
CUST_081560,31,Male,Rural,10,Two year,77.27,894.35,12.7,770.0,2,Fiber optic,No,No,Bank transfer,1
CUST_076450,28,Male,Urban,2,Month-to-month,32.77,57.64,19.1,816.0,0,Fiber optic,No,No,Credit card,1
CUST_018551,39,Male,Urban,38,One year,48.84,1652.09,20.2,421.0,3,Fiber optic,Yes,No,Mailed check,0
CUST_025075,45,Female,Urban,4,One year,66.85,242.59,47.4,57.0,1,No,No,Yes,Electronic check,1
CUST_068116,20,Female,Urban,4,One year,59.75,260.23,2.4,10.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_022414,61,Female,Suburban,25,Month-to-month,53.74,1099.32,7.5,53.0,0,Fiber optic,No,Yes,Bank transfer,1
CUST_059471,33,Male,Urban,10,Two year,70.75,778.65,20.0,1.0,0,No,No,No,Electronic check,1
CUST_042133,55,Male,Urban,19,One year,35.84,743.5,35.2,114.0,1,No,No,Yes,Electronic check,0
CUST_043152,47,Female,Rural,18,Two year,79.75,1268.54,19.5,352.0,3,DSL,No,No,Credit card,1
CUST_003664,54,Male,Urban,24,Month-to-month,93.34,2215.2,56.1,124.0,1,Fiber optic,No,No,Mailed check,1
CUST_088834,39,Male,Rural,14,One year,64.01,799.97,77.4,43.0,1,Fiber optic,No,No,Credit card,1
CUST_059969,22,Female,Suburban,10,Month-to-month,20.0,221.91,339.2,496.0,1,DSL,No,No,Bank transfer,1
CUST_002748,44,Female,Rural,4,Two year,120.31,515.88,46.8,80.0,1,No,No,No,Bank transfer,1
CUST_099017,37,Male,Suburban,7,Month-to-month,43.8,315.17,17.1,107.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_060786,64,Female,Urban,12,Month-to-month,62.19,609.81,27.8,308.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_000978,20,Male,Suburban,18,One year,93.49,1644.92,24.1,18.0,1,No,Yes,No,Credit card,1
CUST_055354,39,Male,Suburban,31,Month-to-month,123.68,3103.8,1.9,103.0,1,No,No,Yes,Credit card,1
CUST_037937,40,Male,Rural,1,One year,31.98,30.1,29.9,168.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_032364,60,Male,Urban,3,Two year,95.42,321.93,47.1,409.0,2,No,No,No,Electronic check,1
CUST_054549,36,Male,Urban,8,Two year,68.49,487.23,38.2,327.0,0,No,Yes,No,Electronic check,1
CUST_039106,36,Male,Urban,8,Two year,97.62,713.12,38.5,99.0,2,No,No,No,Credit card,1
CUST_078294,40,Male,Urban,12,Month-to-month,37.29,482.46,25.8,162.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_008899,47,Male,Suburban,2,Month-to-month,38.7,72.64,78.1,23.0,0,DSL,Yes,No,Electronic check,1
CUST_045925,33,Male,Urban,31,Month-to-month,60.67,2058.0,6.7,127.0,3,DSL,No,Yes,Electronic check,1
CUST_001738,51,Male,Suburban,2,One year,20.0,44.39,40.7,1047.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_013611,30,Male,Urban,27,Month-to-month,94.4,2520.14,54.4,226.0,2,DSL,Yes,No,Mailed check,1
CUST_045243,18,Male,Urban,8,One year,85.96,559.72,22.1,1126.0,1,No,Yes,No,Mailed check,1
CUST_098972,49,Male,Urban,42,One year,58.77,2060.91,76.8,28.0,0,No,No,No,Electronic check,1
CUST_073326,41,Female,Rural,16,Month-to-month,70.26,1113.39,11.4,726.0,1,Fiber optic,No,Yes,Credit card,1
CUST_082315,22,Male,Urban,20,Month-to-month,66.6,1372.41,29.4,147.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_015009,34,Male,Urban,4,Month-to-month,58.58,224.3,43.9,179.0,4,DSL,No,No,Credit card,1
CUST_009785,42,Male,Urban,24,One year,27.77,663.68,3.3,926.0,3,No,Yes,Yes,Bank transfer,1
CUST_015989,37,Male,Urban,61,One year,43.85,3185.2,27.0,204.0,1,Fiber optic,No,No,Bank transfer,1
CUST_087066,30,Female,Suburban,25,Month-to-month,41.63,1232.99,20.1,191.0,2,DSL,No,No,Bank transfer,1
CUST_008751,46,Male,Suburban,6,Month-to-month,39.18,229.24,6.4,47.0,1,DSL,Yes,Yes,Credit card,1
CUST_058237,39,Male,Urban,49,Two year,60.14,2534.27,180.2,541.0,0,DSL,No,No,Bank transfer,1
CUST_049571,33,Male,Suburban,72,Month-to-month,20.0,1369.25,32.6,1687.0,2,Fiber optic,No,Yes,Mailed check,1
CUST_000702,31,Male,Rural,5,Month-to-month,95.72,475.82,5.6,322.0,0,Fiber optic,No,No,Bank transfer,1
CUST_071904,24,Female,Rural,39,One year,54.79,2408.26,5.9,2.0,3,DSL,Yes,No,Electronic check,1
CUST_089393,18,Male,Rural,10,Month-to-month,50.96,576.27,163.8,377.0,1,No,No,No,Bank transfer,0
CUST_038432,47,Female,Suburban,31,Month-to-month,62.61,2181.99,42.4,147.0,0,DSL,Yes,No,Credit card,0
CUST_085991,31,Male,Urban,20,Month-to-month,54.35,912.51,55.0,548.0,3,DSL,Yes,No,Electronic check,0
CUST_034408,44,Female,Suburban,5,One year,30.83,182.94,63.5,843.0,3,Fiber optic,No,Yes,Credit card,1
CUST_086112,28,Male,Urban,8,One year,74.63,687.68,48.7,1781.0,2,No,No,Yes,Bank transfer,1
CUST_042418,55,Female,Rural,4,Month-to-month,137.82,548.65,39.9,336.0,0,Fiber optic,No,No,Bank transfer,1
CUST_095651,38,Female,Suburban,17,Month-to-month,56.51,840.58,130.5,537.0,1,DSL,No,No,Bank transfer,1
CUST_084001,28,Male,Urban,28,Two year,98.27,2231.61,113.1,728.0,2,Fiber optic,Yes,Yes,Electronic check,0
CUST_044145,29,Male,Rural,36,Month-to-month,57.69,2110.27,77.7,118.0,1,DSL,No,No,Mailed check,1
CUST_003860,34,Female,Urban,17,One year,81.94,1130.13,6.4,117.0,2,DSL,No,Yes,Bank transfer,1
CUST_094261,38,Female,Urban,38,Month-to-month,32.89,1481.17,64.8,469.0,3,DSL,Yes,Yes,Electronic check,1
CUST_006009,29,Male,Urban,8,Month-to-month,89.68,714.55,13.9,103.0,0,DSL,No,No,Electronic check,1
CUST_064881,33,Male,Rural,47,Month-to-month,63.94,2972.67,8.2,183.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_029916,41,Male,Suburban,6,Month-to-month,69.69,480.02,133.0,16.0,1,Fiber optic,No,No,Mailed check,1
CUST_051342,44,Female,Urban,72,Month-to-month,50.25,3986.69,50.9,121.0,3,Fiber optic,Yes,No,Electronic check,1
CUST_048958,31,Female,Suburban,72,Two year,60.4,4972.16,5.9,69.0,1,DSL,Yes,No,Bank transfer,1
CUST_079089,43,Female,Urban,18,Month-to-month,95.43,1852.37,34.0,229.0,1,Fiber optic,No,Yes,Credit card,1
CUST_067773,45,Male,Suburban,2,One year,76.71,162.22,21.8,233.0,1,DSL,No,No,Bank transfer,1
CUST_019393,61,Female,Urban,27,Month-to-month,87.42,2752.28,3.9,26.0,1,Fiber optic,No,Yes,Mailed check,0
CUST_033956,41,Female,Rural,37,Month-to-month,43.91,1494.43,18.9,16.0,1,Fiber optic,No,No,Electronic check,1
CUST_067170,48,Male,Suburban,4,Two year,100.49,436.8,13.1,195.0,0,Fiber optic,No,Yes,Mailed check,1
CUST_027947,58,Female,Urban,1,Month-to-month,97.55,81.34,3.5,527.0,4,DSL,No,No,Electronic check,1
CUST_053555,18,Female,Urban,17,Month-to-month,78.07,1432.02,14.2,120.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_034772,39,Male,Urban,12,One year,95.67,943.53,12.1,626.0,2,Fiber optic,No,No,Credit card,1
CUST_048479,37,Female,Urban,1,Month-to-month,127.23,116.75,67.5,527.0,1,DSL,Yes,Yes,Mailed check,1
CUST_099554,50,Female,Urban,27,Month-to-month,114.11,2973.84,164.2,201.0,1,Fiber optic,No,No,Bank transfer,1
CUST_072604,73,Male,Urban,72,Month-to-month,49.36,3663.14,48.1,345.0,2,DSL,No,Yes,Electronic check,1
CUST_096031,43,Male,Rural,72,Two year,20.0,1438.54,113.3,248.0,1,Fiber optic,No,No,Electronic check,1
CUST_029611,41,Female,Urban,36,Two year,66.43,2128.88,36.6,141.0,1,DSL,No,No,Credit card,1
CUST_036374,37,Female,Rural,14,One year,58.14,738.15,9.5,139.0,1,No,No,No,Bank transfer,1
CUST_010976,49,Male,Urban,17,One year,62.51,1230.53,34.3,156.0,1,Fiber optic,Yes,Yes,Electronic check,0
CUST_094066,47,Male,Urban,10,Month-to-month,38.68,411.28,29.9,203.0,1,DSL,Yes,No,Electronic check,1
CUST_066279,32,Male,Urban,55,Month-to-month,20.0,1219.31,30.3,129.0,2,DSL,Yes,No,Electronic check,1
CUST_039045,49,Female,Suburban,4,Two year,95.7,415.81,6.9,1050.0,1,Fiber optic,No,No,Electronic check,1
CUST_073618,45,Female,Urban,24,Month-to-month,63.69,1368.94,58.6,395.0,0,Fiber optic,No,No,Electronic check,1
CUST_046290,36,Female,Suburban,67,Two year,43.33,2343.14,42.8,90.0,2,Fiber optic,No,Yes,Bank transfer,1
CUST_039254,30,Female,Urban,8,Two year,67.84,604.14,15.5,667.0,0,Fiber optic,No,No,Credit card,1
CUST_064790,59,Female,Urban,15,Two year,55.15,747.57,108.1,422.0,1,Fiber optic,No,No,Bank transfer,1
CUST_017963,48,Female,Urban,55,One year,50.85,2911.79,129.3,313.0,2,Fiber optic,No,No,Credit card,1
CUST_073213,51,Male,Urban,47,One year,81.12,4002.2,52.4,1653.0,4,Fiber optic,No,No,Bank transfer,1
CUST_019026,42,Male,Suburban,4,Two year,66.93,281.12,8.1,195.0,1,DSL,No,No,Electronic check,0
CUST_050517,26,Male,Urban,26,Month-to-month,46.85,1344.88,10.3,62.0,2,DSL,Yes,No,Mailed check,1
CUST_038040,37,Female,Suburban,43,Month-to-month,62.41,2155.9,39.9,46.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_066893,50,Male,Suburban,25,Month-to-month,104.02,2320.09,9.4,330.0,0,DSL,Yes,No,Electronic check,1
CUST_017953,46,Female,Suburban,6,Month-to-month,61.77,332.67,2.3,22.0,4,DSL,No,No,Electronic check,1
CUST_098276,28,Female,Suburban,71,Two year,68.1,5135.26,91.9,3.0,2,DSL,Yes,Yes,Mailed check,1
CUST_091685,51,Male,Urban,1,Month-to-month,55.42,49.9,45.2,293.0,0,Fiber optic,Yes,No,Electronic check,1
CUST_097429,38,Male,Urban,9,Month-to-month,39.17,380.94,199.9,403.0,1,Fiber optic,No,Yes,Bank transfer,1
CUST_011600,18,Female,Suburban,4,One year,73.96,286.04,0.8,205.0,2,Fiber optic,No,No,Credit card,1
CUST_023278,60,Male,Urban,1,Month-to-month,40.96,38.13,34.4,60.0,1,Fiber optic,No,Yes,Credit card,1
CUST_019903,42,Female,Urban,29,Two year,99.35,3304.86,74.0,249.0,1,Fiber optic,Yes,No,Bank transfer,0
CUST_059922,24,Female,Urban,1,Two year,86.08,78.85,110.5,30.0,4,No,Yes,No,Credit card,1
CUST_041777,48,Male,Suburban,69,Month-to-month,84.97,4836.66,53.7,6.0,2,No,Yes,Yes,Electronic check,0
CUST_096496,33,Female,Urban,4,One year,61.79,198.08,30.0,347.0,0,Fiber optic,Yes,No,Mailed check,1
CUST_003332,59,Male,Suburban,72,One year,85.27,5255.7,50.0,483.0,3,DSL,Yes,Yes,Mailed check,1
CUST_087091,22,Male,Suburban,2,One year,39.19,68.71,208.5,222.0,2,DSL,Yes,No,Credit card,1
CUST_011000,25,Male,Urban,4,Two year,50.2,189.54,32.8,343.0,0,DSL,Yes,Yes,Bank transfer,1
CUST_072233,38,Male,Urban,14,Month-to-month,71.58,1137.55,174.9,429.0,2,Fiber optic,No,Yes,Electronic check,1
CUST_061728,31,Female,Urban,26,Month-to-month,85.94,2288.79,46.4,524.0,0,DSL,No,No,Electronic check,1
CUST_050620,66,Female,Urban,20,One year,71.81,1486.9,67.2,516.0,0,DSL,Yes,No,Electronic check,0
CUST_027464,54,Male,Suburban,31,Two year,60.89,1575.29,1.5,305.0,1,DSL,No,Yes,Credit card,1
CUST_036906,66,Male,Suburban,36,Month-to-month,76.54,2440.31,55.4,647.0,3,DSL,No,Yes,Mailed check,1
CUST_038174,39,Female,Urban,3,Month-to-month,66.27,168.94,71.6,458.0,0,DSL,No,Yes,Bank transfer,1
CUST_031789,36,Female,Urban,37,One year,107.67,4070.73,49.2,159.0,2,Fiber optic,No,No,Credit card,1
CUST_098061,27,Female,Urban,24,Two year,58.0,1337.58,55.3,102.0,1,DSL,No,No,Electronic check,0
CUST_051025,27,Male,Urban,3,Month-to-month,128.41,314.93,3.2,200.0,2,DSL,No,No,Bank transfer,1
CUST_031257,34,Male,Urban,14,Month-to-month,61.0,923.1,6.1,56.0,1,DSL,No,No,Electronic check,1
CUST_025537,38,Female,Suburban,40,Month-to-month,108.64,4723.82,138.6,193.0,2,DSL,No,Yes,Electronic check,1
CUST_042008,31,Male,Suburban,36,Month-to-month,60.7,1957.24,18.0,239.0,2,No,No,No,Mailed check,1
CUST_092256,41,Male,Suburban,16,Month-to-month,63.73,817.9,100.9,4.0,1,Fiber optic,Yes,Yes,Mailed check,0
CUST_045568,54,Male,Urban,67,Two year,39.89,2537.5,4.9,785.0,2,DSL,No,No,Bank transfer,1
CUST_039599,34,Female,Urban,7,Month-to-month,67.96,487.08,45.5,395.0,6,No,Yes,No,Mailed check,0
CUST_041305,26,Female,Urban,72,Month-to-month,78.43,6331.51,9.0,57.0,2,Fiber optic,No,No,Mailed check,1
CUST_039463,60,Male,Suburban,14,One year,39.82,577.61,52.4,362.0,1,Fiber optic,Yes,No,Electronic check,1
CUST_089150,32,Female,Urban,1,Two year,20.0,18.77,14.1,109.0,2,DSL,Yes,Yes,Mailed check,1
CUST_071547,41,Female,Urban,3,One year,73.38,181.47,51.4,3.0,1,DSL,No,No,Electronic check,1
CUST_083462,37,Female,Suburban,27,Month-to-month,41.25,1200.0,35.3,530.0,2,Fiber optic,No,No,Electronic check,1
CUST_012170,70,Female,Suburban,10,Month-to-month,56.74,556.95,83.8,24.0,2,No,No,Yes,Electronic check,1
CUST_090175,51,Male,Rural,1,One year,68.14,72.87,52.8,226.0,1,No,No,No,Mailed check,1
CUST_034691,55,Male,Urban,6,Two year,27.82,165.04,62.5,90.0,1,DSL,Yes,No,Bank transfer,0
CUST_066178,70,Female,Urban,30,Two year,101.83,2520.02,42.4,268.0,0,DSL,Yes,Yes,Credit card,1
CUST_064338,60,Male,Urban,2,Month-to-month,59.44,102.5,26.9,1020.0,2,Fiber optic,No,No,Mailed check,1
CUST_077392,53,Female,Urban,24,One year,46.39,1002.74,99.6,540.0,1,No,No,No,Credit card,1
CUST_002529,26,Female,Suburban,54,Month-to-month,108.99,6105.71,74.0,127.0,1,DSL,No,No,Bank transfer,1
CUST_028879,44,Female,Urban,12,Two year,74.73,926.53,22.4,953.0,1,Fiber optic,Yes,No,Bank transfer,1
CUST_010013,34,Female,Urban,5,Month-to-month,63.44,253.95,1.1,381.0,2,No,No,Yes,Electronic check,1
CUST_001670,37,Female,Suburban,6,Month-to-month,58.18,370.53,80.8,321.0,0,DSL,Yes,Yes,Credit card,0
CUST_006856,41,Female,Suburban,12,One year,80.75,1074.68,99.1,111.0,2,No,No,No,Mailed check,1
CUST_026827,53,Male,Urban,6,Month-to-month,34.16,174.04,3.9,47.0,0,DSL,Yes,Yes,Mailed check,0
CUST_001457,44,Female,Suburban,10,Month-to-month,79.18,898.07,5.3,95.0,3,No,No,Yes,Mailed check,1
CUST_090279,35,Female,Urban,29,Month-to-month,91.34,2694.66,28.9,428.0,3,Fiber optic,No,Yes,Mailed check,1
CUST_073478,42,Male,Suburban,29,Month-to-month,55.34,1917.64,125.7,318.0,0,DSL,No,No,Electronic check,1
CUST_039271,39,Male,Urban,37,Two year,72.07,2159.08,22.2,147.0,2,DSL,No,No,Electronic check,0
CUST_094394,58,Female,Urban,44,Month-to-month,37.0,1637.38,188.1,433.0,2,DSL,No,Yes,Mailed check,1
CUST_040213,40,Male,Urban,5,One year,92.03,526.12,32.8,46.0,3,Fiber optic,Yes,No,Mailed check,1
CUST_098696,29,Male,Urban,28,Two year,26.05,680.5,48.3,567.0,0,No,Yes,No,Electronic check,0
CUST_099439,52,Female,Suburban,72,Month-to-month,78.77,6720.76,38.2,40.0,1,DSL,No,No,Mailed check,1
CUST_090141,32,Female,Urban,9,Month-to-month,30.36,327.36,258.9,7.0,0,Fiber optic,Yes,No,Electronic check,0
CUST_043717,57,Male,Urban,5,Month-to-month,44.87,255.32,49.4,41.0,0,No,No,No,Mailed check,1
CUST_043518,49,Male,Rural,22,One year,84.27,1958.77,152.3,1290.0,2,DSL,Yes,Yes,Credit card,1
CUST_057242,58,Female,Urban,13,One year,67.04,1013.6,17.0,612.0,1,Fiber optic,No,No,Electronic check,1
CUST_055269,28,Male,Urban,1,Month-to-month,59.61,68.28,89.9,597.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_007349,57,Male,Urban,58,One year,81.15,3827.86,61.4,1416.0,3,Fiber optic,No,No,Credit card,1
CUST_086376,50,Male,Suburban,31,One year,69.36,2322.75,117.5,49.0,1,DSL,Yes,No,Credit card,1
CUST_013301,40,Male,Urban,22,Month-to-month,45.29,878.98,47.8,184.0,1,No,No,No,Bank transfer,1
CUST_095218,25,Male,Suburban,1,Month-to-month,54.59,55.91,0.9,30.0,4,Fiber optic,No,No,Electronic check,1
CUST_054091,36,Male,Urban,1,One year,62.78,72.55,35.8,1031.0,1,No,No,Yes,Bank transfer,0
CUST_097358,50,Female,Rural,6,Month-to-month,20.0,136.82,58.0,322.0,4,DSL,No,No,Electronic check,1
CUST_063684,30,Female,Rural,11,Month-to-month,20.5,264.72,0.6,51.0,4,Fiber optic,No,No,Credit card,1
CUST_011618,42,Male,Suburban,32,Month-to-month,61.33,2302.0,66.8,12.0,4,DSL,Yes,Yes,Mailed check,1
CUST_036308,28,Female,Urban,50,One year,28.2,1488.27,4.6,445.0,2,DSL,Yes,No,Electronic check,0
CUST_073749,37,Female,Suburban,8,Month-to-month,49.94,435.18,18.0,131.0,2,DSL,No,Yes,Bank transfer,1
CUST_091001,45,Female,Urban,61,Month-to-month,69.09,4866.98,50.8,79.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_016553,41,Female,Urban,1,Month-to-month,102.06,120.78,58.6,87.0,2,Fiber optic,Yes,No,Electronic check,1
CUST_009661,43,Male,Suburban,17,One year,65.98,1284.23,46.1,878.0,2,Fiber optic,Yes,No,Bank transfer,1
CUST_068089,38,Female,Suburban,6,One year,54.37,387.71,83.6,141.0,2,No,Yes,No,Electronic check,0
CUST_002535,36,Female,Urban,1,One year,52.25,61.72,33.7,183.0,1,Fiber optic,No,No,Credit card,1
CUST_031178,50,Male,Urban,17,Month-to-month,100.67,1699.52,88.2,376.0,0,No,Yes,No,Mailed check,0
CUST_015187,48,Female,Suburban,12,Month-to-month,37.64,463.72,10.7,458.0,0,No,No,Yes,Bank transfer,1
CUST_022499,44,Female,Urban,7,Two year,60.18,342.09,121.7,779.0,1,Fiber optic,No,No,Electronic check,1
CUST_043778,18,Female,Urban,1,Two year,21.5,21.65,76.5,118.0,0,Fiber optic,No,No,Bank transfer,1
CUST_021080,60,Female,Suburban,14,Month-to-month,36.61,549.48,223.1,262.0,1,DSL,No,Yes,Electronic check,1
CUST_039987,36,Male,Urban,72,Month-to-month,100.84,8559.16,5.5,1101.0,2,DSL,Yes,Yes,Credit card,1
CUST_056084,67,Male,Urban,46,One year,72.47,3331.33,10.0,100.0,0,Fiber optic,No,No,Bank transfer,1
CUST_095901,47,Female,Suburban,44,Month-to-month,45.01,2192.95,15.9,237.0,0,Fiber optic,No,No,Credit card,0
CUST_006505,36,Male,Suburban,1,One year,80.06,72.92,97.3,314.0,3,No,Yes,No,Bank transfer,1
CUST_026736,28,Female,Urban,19,Month-to-month,20.0,331.76,13.2,300.0,1,DSL,Yes,Yes,Mailed check,0
CUST_080993,52,Female,Suburban,13,One year,35.46,420.62,37.5,252.0,3,Fiber optic,No,Yes,Mailed check,1
CUST_094531,44,Female,Rural,1,Two year,20.0,19.51,3.4,234.0,1,Fiber optic,No,Yes,Mailed check,1
CUST_051391,27,Female,Urban,24,Two year,51.82,1218.72,154.1,290.0,1,No,Yes,Yes,Credit card,1
CUST_067006,56,Female,Urban,8,Month-to-month,20.0,162.55,43.9,453.0,4,Fiber optic,Yes,Yes,Electronic check,0
CUST_087182,51,Female,Urban,14,One year,83.67,1043.66,31.4,323.0,0,Fiber optic,Yes,Yes,Electronic check,1
CUST_022770,58,Male,Urban,58,One year,110.53,5417.61,127.8,19.0,1,DSL,Yes,No,Electronic check,1
CUST_065441,61,Male,Urban,21,Month-to-month,44.96,1087.78,110.8,150.0,2,Fiber optic,Yes,Yes,Electronic check,1
CUST_033222,48,Male,Urban,31,One year,71.51,2617.86,113.9,514.0,1,No,Yes,No,Bank transfer,1
CUST_077764,41,Female,Suburban,27,Month-to-month,55.58,1511.21,13.7,823.0,1,Fiber optic,No,Yes,Electronic check,1
CUST_098086,44,Female,Urban,22,Month-to-month,40.72,948.75,28.5,24.0,0,Fiber optic,No,Yes,Electronic check,0
CUST_075122,35,Male,Suburban,1,Month-to-month,86.36,95.57,17.1,63.0,4,DSL,Yes,No,Credit card,1
